M- WILD HOGS-PM
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-WOMEN'S FINAL
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-DAY 7
MIKE & MOLLY -RPT
NCIS: NEW ORLEANS RPT
2019 AUSTRALIAN OPEN DAY 6 -NIGHT
THE VOW
A CURRENT AFFAIR
DANTE'S PEAK
FOUR WEDDINGS & A FUNERAL
AMERICAN DAREDEVILS-DAY (R)
CATS VS DOGS: WHICH IS BEST? -RPT
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-NIGHT 5
DANCING WITH THE STARS
CROCODILE DUNDEE II
RAMSAY'S HOTEL HELL (R)
CSI: NY -RPT
COPS: ADULTS ONLY RPT
M- JACK REED: SEARCH FOR JUSTICE
COPS: ADULTS ONLY EP 2 RPT
SEINFELD-DAY
VF CONFIDENTIAL ENCORE
BID AND DESTROY-DAY
THE CLOSER
LITTLE BRITAIN -LE
M- JAWS-PM
DAVID ATTENBOROUGH'S SMART SHARKS RPT
MIGHTY CRUISE SHIPS
WHAT'S UP DOWNUNDER RPT
SEVEN'S AFL: THURSDAY NIGHT FOOTBALL - POST MATCH
DAVID ATTENBOROUGH'S LIFE -PM
THE 48 HOUR DESTINATION DAY RPT
INSTANT HOTEL
SEVEN'S CRICKET: BIG BASH LEAGUE - STARS V RENE POST GAME
M- THE NOVEMBER MAN
LIFE IN PIECES
THE 90TH ANNUAL ACADEMY AWARDS
KATE V MEGHAN: PRINCESSES AT WAR
BULL RPT
FRACTURE
M- DJANGO UNCHAINED
BORDER SECURITY: AMERICA'S FRONT LINE
SEVEN'S CRICKET: FOURTH TEST - AUSTRALIA V INDIA D4 S2 RAIN DEL
SUPER BOWL LIII: PATRIOTS V RAMS
MILLION DOLLAR COLD CASE-PART 2
SISTERS
AUST FIA FORMULA ONE WORLD CHAMPIONSHIP 2017 - QUALIFYING
SUPERFOODS: THE REAL STORY II
THE GREAT OUTDOORS-EARLY(R)
CRICKET: WOMEN'S BIG BASH LEAGUE GAME 9 - SESSION 1
PYEONGCHANG 2018 WINTER OLYMPIC GAMES: DAY 11
KLONDIKE GOLD FEVER-EARLY
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-NIGHT 11
AUST FIA FORMULA ONE WORLD CHAMPIONSHIP 2019 - SATURDAY PREVIEW
NFL-GAME 2
BLOOPERS-EARLY
GAMBIT
48 HOURS LATE
BLOKESWORLD-DAY
THE BIG BANG THEORY-EP.2
SEVEN'S CRICKET: BIG BASH LEAGUE GRAND FINAL-S1
CRICKET: WOMEN'S BIG BASH LEAGUE GAME 6 - SESSION 1
CRICKET: BIG BASH LEAGUE GAME 21 - POST-GAME
SWAMP MEN-DAY
M- 2 FAST 2 FURIOUS
STRIP N' RIP-PM
UNFORGETTABLE -EV
BAD INK-PM (R)
PYEONGCHANG 2018 WINTER OLYMPIC GAMES: DAY 0
CODE OF HONOR RPT
RIO BRAVO -PM
M- FAST & FURIOUS
ONE DAY CRICKET - AUSTRALIA V PAKISTAN GAME 1 SESSION 2
CRASH THE BASH
2019 AUSTRALIAN OPEN DAY 3 -LATE -GEM
2019 AUSTRALIAN OPEN DAY 12 -DAY
PYEONGCHANG 2018 WINTER OLYMPIC GAMES: DAY 10
THE JONATHAN ROSS SHOW
M- FIFTY SHADES OF GREY
PYEONGCHANG 2018 WINTER OLYMPIC GAMES: NIGHT 6
CRICKET: BIG BASH LEAGUE GAME 17 - POST-GAME
AUST FIA FORMULA ONE WORLD CHAMPIONSHIP 2018 - SATURDAY
M- ATTACK THE BLOCK-PM
M- DOWN PERISCOPE-PM
GETTING EVEN WITH DAD
DANCING WITH THE STARS LATE ENCORE
2019 AUSTRALIAN OPEN DAY 8 -PRE MATCH
MY KITCHEN RULES - TUE
ROCKY II
NCIS SUN LATE ENCORE
DAVID ATTENBOROUGH'S: BLUE PLANET II: MAKING OF
SOUNDBREAKING -RPT
THE ODD COUPLE LATE
M- I AM NUMBER FOUR-PM
HELLOWORLD
MAXIM TV-DAY (R)
2019 AUSTRALIAN OPEN DAY 10 -NIGHT -GEM
BAD ROBOTS -RPT
GURUS EXPLORE CANADA EP2
ROOM FOR IMPROVEMENT-EARLY
EXPLORE MOMENTS -LE
AMAZING MEDICAL STORIES -EM
IT'S ACADEMIC-DAY
WORLD RUGBY SEVENS HIGHLIGHTS LATE RPT
2019 AUSTRALIAN OPEN -WOMEN'S FINAL -GEM
GIDEON'S WAY -EM TX1
THE WEEKEND PROSPECTOR-EARLY (R)
LPL PRO-EARLY
JOYCE MEYER
AMERICA'S GAME: THE SUPER BOWL CHAMPIONS-DAY (R)
AIR CRASH INVESTIGATIONS-EARLY (R)
BELIEVER'S VOICE OF VICTORY
THE EQUALIZER
EXPLORING OFF THE GRID RPT
ULTIMATE RIDES-EARLY (R)
BILLY THE EXTERMINATOR-EARLY (R)
UP THE FRONT -PM
AUSTRALIA BY DESIGN: ARCHITECTURE RPT
SHIPPING WARS-DAY (R)
LEEPU AND PITBULL-DAY
INSTINCT LATE RPT
NINE NEWS LATE -THU
ALIVE AND KICKING -PM
AMERICAN PICKERS-DAY
THE XTREME COLLXTION
2022 AUSTRALIAN OPEN D1 -DAY -GEM
FULL CUSTOM GARAGE-EARLY (R)
ROAD HAUKS-DAY
FOOTBALL: FFA CUP FINAL REPLAY
FARM TO FORK
ARCTIC VETS
THE COMEDY MAN -PM
AUSSIE LOBSTER MEN-EP.2 PM
BEACH COPS-EARLY
CSI: CRIME SCENE INVESTIGATION LATE RPT
FBI: INTERNATIONAL LATE ENCORE
TAKE ME HOME
2021 ATP CUP D2 -NIGHT
HELPING HANDS -LE
WILD METROPOLIS
RELUCTANT OUTDOORSMAN-DAY
SPEEDSERIES
GREAT GETAWAYS -ENCORE
REPCO SUPERCARS HIGHLIGHTS 2021
2021 AUSTRALIAN OPEN D8 -PRE MATCH -GEM
PAWN STARS SOUTH AFRICA-PM
WOMEN'S NRL PREMIERSHIP -GAME 8
12 STRONG RPT
THE CLEVELAND SHOW-EARLY
M- THE TIME MACHINE-PM
MY WAY
COURT CAM
INDISCREET
2023 AUSTRALIAN OPEN D1 -DAY -GEM
FAWLTY TOWERS -EV TX2
2023 ADELAIDE INTERNATIONAL D13 -DAY
M- BAD COMPANY
A+E AFTER DARK
WOMEN'S AFL: SUNDAY AFTERNOON FOOTBALL - GAME 1
MANHUNT: THE WESTS
M- THE INCREDIBLE BURT WONDERSTONE
M- KIWI-EARLY(R)
SEVEN'S CRICKET: BIG BASH LEAGUE - HOB V SYD THUN INN BRK
THE BACHELORS AUSTRALIA SUN
TASKMASTER AUSTRALIA
PEPPERMINT
SEVEN'S CRICKET: BIG BASH LEAGUE - MELB STARS V MELB REN INN BR
2021 AUSTRALIAN OPEN D1 -NIGHT
GORV-DAY
SEVEN'S CRICKET: BIG BASH LEAGUE - ADE V BRI S1
SAILGP SYDNEY-DAY 1
2022 AUSTRALIAN OPEN D11 -WHEELCHAIR FINAL
M- KONG: SKULL ISLAND-PM
SAS AUSTRALIA - TUE
SEVEN'S CRICKET: ODI INT: AUS V PAK WOMEN'S - SESSION 2
DEATH ROW: COUNTDOWN TO EXECUTION
2023 UNITED CUP D4 -NIGHT
THE GUNFIGHT AT DODGE CITY
2022 ATP CUP D1 -DAY
SEVEN'S CRICKET: FIRST TEST - THE WOMEN'S ASHES D1 S3-MULTI
BONDI RESCUE RED CENTRE ADVENTURE RPT
M- BLAZING SADDLES
NINE NEWS SPECIAL: BREAKING NEWS
2023 AUSTRALIAN OPEN D2 -DAY -GEM
M- JOHN WICK: CHAPTER 3 - PARABELLUM-PM (R)
M- THE FUGITIVE-PM (R)
EMERGENCY CALL
GRINGO
10 NEWS FIRST SUN 6PM
FBI: INTERNATIONAL LATE
SEVEN'S CRICKET: THIRD TEST - AUSTRALIA V SOUTH AFRICA D1 S2
SEVEN'S CRICKET: BIG BASH LEAGUE - THE KNOCKOUT S2
BIG MIRACLES -LAUNCH
SEVEN'S AFL: SATURDAY AFTERNOON FOOTBALL-GAME 1
JACK RYAN: SHADOW RECRUIT
BEIJING 2022 WINTER OLYMPICS GAMES: OVERNIGHT 5
FBI EP 2 RPT
THE MONTREAL COMEDY FESTIVAL LATE RPT
SEVEN'S CRICKET: THIRD TEST - AUSTRALIA V INDIA D2 PRE GAME
SEVEN'S CRICKET: T20 INT: AUS V PAK WOMEN'S
DETROIT STEEL-DAY (R)
MARRIED AT FIRST SIGHT -GRAND REUNION -MON
SEVEN'S CRICKET: BIG BASH LEAGUE - ADE V SYD THUN S2
2021 AUSTRALIAN OPEN D14 -MEN'S FINAL
M- PITCH PERFECT
SUPERCARS CHAMPIONSHIP: SYDNEY SUPERNIGHT SUN SUPPORT/QUALIFYING
NINE NEWS LATE -WED
M- THE MAZE RUNNER-PM
DIRTY HARRY -EV
BORDER SECURITY: INTERNATIONAL
THE HUNT FOR RED OCTOBER -EV
BEAT THE CHASERS UK
M- BATMAN V SUPERMAN: DAWN OF JUSTICE-PM
2022 AUSTRALIAN OPEN D5 -PRE MATCH
BATHURST 12HR-DAY
2022 AUSTRALIAN OPEN D12 -NIGHT PRE MATCH
BIG FAT LIAR
M- RUNAWAY MILLIONAIRES
SURVEILLANCE OZ
LICENSE TO KILL
THE 4WD ADVENTURE SHOW-DAY
MADFIN SHARK SERIES-EARLY (R)
2023 SANTOS TOUR DOWN UNDER
M- CRADLE 2 THE GRAVE-PM
THE DISH
M- MEN IN BLACK 2-PM
AMERICAN DAD-EARLY (R)
SUNDAY FOOTY SHOW -PM
OPERATION REPO-EARLY (R)
THE CONSTANT HUSBAND -AM
INTERNATIONAL NETBALL QUAD SERIES -LE
RED BULL AIR RACE RPT
THE MULE RPT
SEVEN'S TENNIS: 2017 AUSTRALIAN OPEN - NIGHT 6 FEED3
2018 SUMMER OF TENNIS: WTA HOBART INTERNATIONAL-DAY
DEAD OF NIGHT -LE
STORAGE: FLOG THE LOT-DAY (R)
FOOTBALL: SOCCEROOS V COLOMBIA
THE SUSPICIONS OF MR WHICHER: THE TIES THAT BIND -EV
HABITUS HOUSE OF THE YEAR
SUPERCARS CHAMPIONSHIP: CLIPSAL 500 D1 SUPERCARS STORIES
GEORDIE    -PM
AMERICAN DAD-DAY (R)
AMERICAN GIGOLO
POISON PEN -PM
SNOW CHICK - A PENGUIN'S TALE -AM
2019 SYDNEY INTERNATIONAL DAY 3 -NIGHT RAIN DELAY
HAPPY GO LOVELY -AM
POSTCARDS
AUST FIA FORMULA ONE WORLD CHAMPIONSHIP 2019 - PRE-RACE
SEVEN'S CRICKET: BIG BASH LEAGUE - MELB REN V BRIS S1
CADEL EVAN'S GREAT OCEAN ROAD RACE
SEVEN'S CRICKET: BIG BASH LEAGUE - HOBART V ADE S1
BIG DADDY
CRICKET: BIG BASH LEAGUE GAME 28 - SESSION 2
PYEONGCHANG 2018 WINTER OLYMPIC GAMES: LATE 15
PAUL BLART: MALL COP 2
DEADLIEST ROADS-DAY (R)
OBSESSIVE COMPULSIVE CLEANERS -LE
JFK RPT
SEVEN'S CRICKET: SECOND TEST - AUSTRALIA V SRI LANKA D2 S1
THE GOOD SHEPHERD RPT
GOAL
TEENAGE MUTANT NINJA TURTLES
M- THE BUCKET LIST-PM
2019 AUSTRALIAN OPEN DAY 1 -NIGHT
2019 AUSTRALIAN OPEN DAY 3 -NIGHT
KLEVA CUT MASTER SERIES -LE
SEVEN'S TENNIS: 2017 AUSTRALIAN OPEN - DAY 3
M- TAKEN-PM
BRITS ICON: ELTON JOHN
UNDER SIEGE 2: DARK TERRITORY RPT
SEVEN'S CRICKET: FOURTH TEST - AUSTRALIA V INDIA D3 PRE GAME
TODAY CYCLONE EXTENDED SPECIAL COVERAGE
CRAM! LATE ENCORE
M- THE BLIND SIDE-PM
M- THE LONE RANGER
STUDIO 10 - EXTENDED
THE FIGHTER RPT
HOT SEAT -5PM -WED
NFL: ROAD TO THE SUPER BOWL 2018-PM
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-NIGHT 1 - LATE
SHOW ME THE MOVIE! LATE ENCORE
THE LADY KILLERS -AM
THE SKETCH SHOW LATE RPT
SAFE BREAKERS RPT
HOMICIDE: LIFE ON THE STREET-DAY
OMNISPORT RPT
TEN EYEWITNESS NEWS EARLY
BUBBLE GUPPIES
GLOBAL SHOP -EM
MICKEY SPILLANE'S MIKE HAMMER-DAY
RACING COLOURS-EARLY
LITTLE WOMEN -PM
THE ISLAND AT THE END OF THE WORLD - SHACKLETON'S TRIUMPH (R
RORY AND PADDY'S GREAT BRITISH ADVENTURE-DAY (R)
SPORT SCIENCE LATE RPT
NBC TODAY-DAY(R)
BLOKESWORLD LATE
MOTORSPORT: NASCAR SPRINT CUP 2014 HIGHLIGHTS
CRICKET: T20 BIG BASH LEAGUE SEMI-FINAL 1 REPLAY
WHAT EVER HAPPENED TO BABY JANE? -LE
SEND IN THE DOGS AUSTRALIA -AM
M*A*S*H LATE RPT
LIFE FLIGHT -PM TX1
GEM PRESENTS -AM TX1
TOTALLY AUSTRALIA: FOREST DESIGNS RPT
SUNRISE EXTRA
CONFESSION -PM
THE MALTESE FALCON -LE
MARADONA'S LIFE STORY LATE RPT
BLACK GOLD RPT
ALL CREATURES GREAT & SMALL -AM
PROPERTY LADDER
PIMP MY RIDE-EARLY
SOCHI ENCORE D2 MORNING
M-ASUNDER
PARKS AND RECREATION (R)
2013 BREAKA BURLEIGH PRO-DAY
THE AWAKENING
READY STEADY COOK RPT
CRICKET: T20 BIG BASH LEAGUE GAME 10 REPLAY
THE HIDEAWAYS
MAFIA'S GREATEST HITS SAT LATE RPT
SUSPECT ZERO -LE
CHOCOLAT -EV
BURN NOTICE RPT
M-THE PACIFIER
SEVEN'S TENNIS: 2015 AUSTRALIAN OPEN - NIGHT 4
MEGA ICEBREAKER (R)
BOYS WEEKEND RPT
MORNINGS - SUMMER
NETBALL: ANZ CHAMPIONSHIP LIVE
DAVID ATTENBOROUGH'S PENGUIN KING RPT
WORLD'S TOUGHEST TRUCKER
M-OCTOPUSSY
BREAKOUT KINGS LATE RPT
FLYING HIGH II RPT
SEVEN'S TENNIS: 2013 AUST OPEN - NIGHT 1
WORLD'S SCARIEST -EV
WINTER-ENCORE DAY
SWAMP PEOPLE-ALL NEW THUR
THIRD TEST - AUSTRALIA V SRI LANKA SESSION 2
M-SLEEPY HOLLOW
ZEPPELIN -PM
ROSS KEMP: BACK ON THE FRONTLINE RPT
PAT FARMER'S ROAD TO PEACE
STARS OF LE MISERABLES
DAVE
JARHEAD RPT
DECONSTRUCTION LATE RPT
CRICKET: T20 BIG BASH LEAGUE GRAND FINAL - SESSION 2
PAWN STARS-ALL NEW MON
BORDER FORCE -EV
M-DUDLEY DO-RIGHT
CROSS OF IRON
AUSTRALIAN ATHLETICS TOUR 2013
M-MYSTERY WOMAN: AT FIRST SIGHT
THE WILDLIFE MAN FEATURING DAVID IRELAND
THE QUICK AND THE DEAD RPT
M-TIES THAT BIND
ROSS KEMP: BATTLE FOR THE AMAZON LATE RPT
THE BRIGAND OF KANDAHAR -LE
AUSTRALIAN ATHLETICS TOUR 2014 REPLAY
JUST SHOOT ME!-DAY
FINDING FORRESTER -LE
TOTALLY AUSTRALIA: WILD ISLE RPT
TOTALLY AUSTRALIA: INDEPENDENT FUTURE RPT
FISH HOOKS-DAY
SAILORS THREE -AM
APIA INTERNATIONAL SYDNEY 2014 / AAMI KOOYONG - DAY
SECRET LIFE OF STUDENTS-EARLY
BURN NOTICE
BREAKING THE MAGICIAN'S CODE: MAGIC'S SECRETS REVEALED
FIREWALL -EV
M-REIGN OF FIRE
MY DOG SKIP
ARTHUR 2: ON THE ROCKS
TOUCH LATE
THE BLOCK: FANS V FAVES -THU
THE SIMPSONS SAT RPT
STAR TREK: GENERATIONS
THE BLOCK TRIPLE THREAT -ROOM REVEAL
THE BLOCK: FANS V FAVES -TUE
INNERSPACE
THE SHAWSHANK REDEMPTION -EV
SEVEN'S TENNIS: 2015 AUSTRALIAN OPEN - DAY 11
WORLD'S CRAZIEST FOOLS
BAGGAGE BATTLES
AUSTRALIAN ATHLETICS TOUR 2014
M-AMERICAN PIE 2
M-HELLBOY
TWO AND A HALF MEN -RPT EP2
BIG SHRIMPIN'
SEVEN'S TENNIS: 2014 AUST OPEN - MEN'S FINAL
READY FOR LOVE
AMERICAN PICKERS-LATE
THE ZOO (UK) -EV
EVERY LITTLE STEP
SOCHI LIVE D2 OVERNIGHT
RORY AND PADDY'S GREAT BRITISH ADVENTURE-EARLY (R)
AGATHA CHRISTIE'S EVIL UNDER THE SUN -EV
SOCHI LIVE D7 EARLY EVENING
M-ANCHORMAN: THE LEGEND OF RON BURGUNDY
M-SCARY MOVIE 4
YOUNG LAZY AND DRIVING US CRAZY
M-THE BOURNE SUPREMACY
M-UP
UP ALL NIGHT
THE USUAL SUSPECTS RPT
SURFSPORT - WORLD CHAMPIONSHIP TOUR
BLOKESWORLD LATE RPT
EXTREME COLLECTORS RPT
HOFFMAN
THE TIME MACHINE -EV
TODAY -SPECIAL
PRESSURE COOK DAY RPT
SEPARATION CITY LATE RPT
TARAS BULBA -PM
SOCHI LIVE D7 EVENING EXCL TO ONE
HARD TO KILL
SURVIVORS
TEN'S V8 SUPERCARS ROUND 1: CLIPSAL 500 D3 POST-RACE
FOREVER -ENCORE EP3
THE MUPPETS ALL-STAR COMEDY GALA RPT
SOCHI LIVE D1 AFTERNOON
TWO AND A HALF MEN -RPT
THE BIGGEST LOSER: CHALLENGE AUSTRALIA WED
PARENTHOOD-EP.2
MOTORSPORT: SUMMERNATS 2013 REPLAY
CSI: CRIME SCENE INVESTIGATION -RPT EP2
SHALLOW HAL RPT
PRIDE & PREJUDICE RPT
SHANNONS SUPERCAR SHOWDOWN-DAY
LOVE CHILD -LE
CRICKET: T20 BIG BASH LEAGUE GAME 29 - SESSION 2
M-THE PARENT TRAP
M-LICENCE TO KILL
HOT PROPERTY -RPT
CRICKET: T20 BIG BASH LEAGUE GAME 14 - SESSION 1
THE MENTALIST -RPT
ANIMAL AIRPORT
GILLIGAN'S ISLAND -PM
TOP FIVE EATEN ALIVE (R)
M-THEY WATCH
M-THE SUITE LIFE MOVIE
XTREME 4X4-DAY
M-THE ADJUSTMENT BUREAU
FOUR FOR TEXAS -EM
FEAR FACTOR UK LATE
M-SOMEWHERE
FEAR FACTOR UK LATE RPT
MUSCLE CAR-EARLY
THE JEFF FOXWORTHY SHOW-EARLY
GAME OF CHAMPIONS LATE RPT
BILLY THE EXTERMINATOR
GETAWAY -AM
BCF ADVENTURE TV-DAY
SPORTSFAN CLUBHOUSE-EARLY (R)
INSIDE SUPER CARRIER-EARLY
MOTORSPORT: 2014 MOTOGP PRE SHOW LIVE
AUSSIE DREAMLIVERS ALASKA-DAY
HOUR OF POWER RPT
FOOTY CLASSIFIED -RPT
BIG EASY MOTORS-DAY (R)
MILLION DOLLAR CATCH-DAY
2021 ATP CUP D2 -DAY -GEM
MAYERLING -AM
REPCO SUPERCARS HIGHLIGHTS 2022-DAY (R)
2022 ATP CUP D6 -DAY -GEM
GARDEN GURUS MOMENTS -RPT
2023 AUSTRALIAN OPEN D6 -NIGHT -GEM
CSI: VEGAS RPT
OFF THE GRID WITH THE BADGER-DAY
RESTORATION WORKSHOP-DAY
M- THE BRIDGES OF MADISON COUNTY
M- THE END OF EDEN-EARLY
2022 AUSTRALIAN OPEN D6 -DAY
SEVEN'S CRICKET: BIG BASH LEAGUE - HOBART V MELB STARS POST GAME
BORDER SECURITY - AUSTRALIA'S FRONT LINE-EP.2 PM
BEIJING 2022 WINTER OLYMPICS GAMES: FIGURE SKATING GALA
BEIJING 2022 WINTER OLYMPICS GAMES: LATE 4
2021 ADELAIDE SUPER SLAM -NIGHT
SEVEN'S CRICKET: THIRD TEST - AUSTRALIA V INDIA D5 TEA
SEVEN'S CRICKET: FOURTH TEST RAIN DELAY
FOOTBALL: PHILIPPINES V MATILDAS
M- BEAST-EARLY(R)
GHOSTS EP 2
SEVEN'S CRICKET: FOURTH TEST - THE ASHES D3 S2
SEVEN'S CRICKET: FOURTH TEST - THE ASHES D4 S2
A FEW GOOD MEN -EV
M- LAST MAN STANDING-PM
BATTLE OF THE 80S SUPERCARS WITH DAVID HASSELHOFF-PM
A SUMMER TO REMEMBER
M- CADDYSHACK-PM
THE SAPPHIRES RPT
WOMEN'S AFL: SATURDAY NIGHT FOOTBALL-GAME 1
SURVEILLANCE OZ: DASHCAM-DAY
M- TROY-PM
10 NEWS FIRST SAT 6PM
M- DRIVE ANGRY-PM (R)
2023 SANTOS TOUR DOWN UNDER-STAGE 3
SEVEN'S CRICKET: BIG BASH LEAGUE - BRIS HEAT V SYD SIXERS POST G
OUTBACK TRUCKERS - BEST OF-PM
M- RUSH HOUR 2-PM
M- THE FAULT IN OUR STARS
M- SUPERMAN II-PM (R)
M- THE MULE-PM
BE COOL
SUPERCARS CHAMPIONSHIP: SYDNEY SUPERNIGHT SAT RACE 1
SUPER RUGBY PACIFIC 2023 POST-MATCH
BITTER SPRINGS -PM
M- THE BBQ-DAY (R)
BLUE BLOODS LATE ENCORE
2022 AUSTRALIAN OPEN D14 -PRE MATCH
2021 AUSTRALIAN OPEN D4 -PRE MATCH
REPCO SUPERCARS HIGHLIGHTS 2022-EARLY
M- BASTILLE DAY
SEVEN'S CRICKET: BIG BASH LEAGUE - HOB V SYD THUN S1
7NEWS PRESENTS: IVAN MILAT BURIED SECRETS
2021 ATP CUP D2 -DAY
SEVEN'S CRICKET: BIG BASH LEAGUE - BRI V SYD THUN INN BRK
2023 AUSTRALIAN OPEN D11 -NIGHT
ME BEFORE YOU -EV
HOLEY MOLEY AUSTRALIA-ENCORE DAY
M- THE MALTESE FALCON
HE'S JUST NOT THAT INTO YOU -EV
BEIJING 2022 WINTER OLYMPICS GAMES: FRINGE 2
SECRET IN THEIR EYES
SEVEN'S CRICKET: BIG BASH LEAGUE - MELB STARS V ADE STRIKERS POS
NINE NEWS SPECIAL: QUEENSLAND FLOODS
M- ARTHUR
M- LITTLE WOMEN (R)
M- WE'RE THE MILLERS
THE CAPTAIN'S PARADISE  -PM
TAKE TWO -LE TX1
BRANDI AND JARROD: MARRIED TO THE JOB-EARLY (R)
ANIMAL RESCUE THAILAND -EV TX1
M- BLACK MASS
THIS IS US DAY ENCORE
KLONDIKE GOLD FEVER-EP.2 PM
SEVEN'S TENNIS: 2018 AUSTRALIAN OPEN-NIGHT 7
THE 2018 60TH ANNUAL GRAMMY AWARDS
M- PAIN & GAIN-PM
M- CRAZY ON THE OUTSIDE
M- IDENTITY THIEF
CEMENT HEADS-PM
YOU DON'T MESS WITH THE ZOHAN
ONE DAY CRICKET - AUSTRALIA V PAKISTAN GAME 5 POST MATCH
THE SECOND BEST EXOTIC MARIGOLD HOTEL
LAW AND ORDER SVU -LE TX1
D.U.I.-DAY (R)
THE NEIGHBORS-EARLY
SEVEN'S CRICKET: BIG BASH LEAGUE - MELB STARS V HOBART INNINGS B
M- TRUE LIES
CSI: NY EP2
M- AIRPLANE!-PM
STATUS QUO -PM
THE AMAZING CAPTAIN NEMO -AM
THE BARON -EM
TILL DEATH US DO PART -AM
WAKE UP SATURDAY
RHYTHM OF LIFE: 24 HOURS ON A CORAL REEF
SOCHI ENCORE D12 MORNING
SUBMARINE PATROL
M-DOA: DEAD OR ALIVE
M-ADDICTED TO HIS LOVE
EQUITANA AUSTRALIA 2012
TAKING LIVES -EV
YOUR VERY FIRST PUPPY RPT
EXTREME COLLECTORS EP 2
TERROR AT SEA: THE SINKING OF THE CONCORDIA RPT
M-FULL COURT MIRACLE
THE WINGS OF EAGLES -PM
A FISH CALLED WANDA  -EV
RED HILL
SEVEN'S TENNIS: 2013 AUST OPEN - NIGHT 12
GRAVITY FALLS-DAY
M-MATERNAL OBSESSION
JAIL (R)
THE CHRONICLES OF NARNIA: THE VOYAGE OF THE DAWN TREADER RPT
GEORDIE -AM
PICCADILLY INCIDENT   -AM
VANILLA SKY RPT
M-NOW YOU SEE IT ...
M-TALLADEGA NIGHTS: THE BALLAD OF RICKY BOBBY
THERE'S SOMETHING ABOUT MARY RPT
SUBURGATORY
FIFTY YEARS OF BOND CARS: A TOP GEAR SPECIAL
M-LEATHERHEADS
ADDICTED TO LOVE
M-KNIGHTS OF THE SOUTH BRONX
TOTALLY AUSTRALIA: SOCIAL CLIMBING
ISN'T LIFE WONDERFUL -AM
2 BROKE GIRLS -WED EP2
TODAY -LATE
REDBELT
MARVEL'S AGENTS OF S.H.I.E.L.D-ENCORE
SYDNEY WEEKENDER - SUNDAY
2014 NFL SUPER BOWL LIVE
CRICKET: T20 BIG BASH LEAGUE GAME 11 - SESSION 1 DAY
LAST CHANCE LEARNERS
EXPLORE EUROPE PART 1 -AM
THE GUMBALL RALLY
THAT'LL BE THE DAY -LE
TURBULENCE RPT
CRICKET: T20 BIG BASH LEAGUE GAME 13 - POST-GAME
M-ALL THE WINTERS THAT HAVE BEEN
THE GLIMMER MAN -LE
WEDDING BAND EP 2
M-WANTED
PARADISE CAFE RPT
